,wl,nr,Kab,Kca,Ks,Kw,Kdm,phiI,phiII,KcaV,KcaZ,Kant,KcaV2,phi,nw,cbc,prot,GSV_dim0,GSV_dim1,GSV_dim2
131,531,1.4804,0.00426366,0.027553544219163374,0.385,0.000437,2.3,0.0,0.0,0.027553544219163374,0.030051593946328965,0.0724141,0.027553544219163374,0.0,1.33,2.68222,0.0,0.998024,0.600557,0.18364599999999998
132,532,1.4801,0.00448428,0.02578514614495479,0.382,0.000445,2.3,0.0,0.0,0.02578514614495479,0.028232439596592725,0.0724758,0.02578514614495479,0.0,1.33,2.68222,0.0,0.997198,0.6019639999999999,0.176272
133,533,1.4797,0.00472995,0.02409843585261571,0.38,0.000451,2.3,0.0,0.0,0.02409843585261571,0.026538707987246477,0.0725103,0.02409843585261571,0.0,1.33,2.68222,0.0,0.996372,0.603371,0.168898
134,534,1.4794,0.00499348,0.022411725560276624,0.378,0.000456,2.3,0.0,0.0,0.022411725560276624,0.02484497637790023,0.0725285,0.022411725560276624,0.0,1.33,2.68222,0.0,0.995546,0.604778,0.161524
135,535,1.4791,0.00527276,0.020824024214375566,0.376,0.000463,2.3,0.0,0.0,0.020824024214375566,0.023210038306040674,0.0725289,0.020824024214375566,0.0,1.33,2.68222,0.0,0.99472,0.606185,0.15415
136,536,1.4788,0.00556455,0.019236322868474508,0.374,0.00047,2.3,0.0,0.0,0.019236322868474508,0.021575100234181122,0.0725061,0.019236322868474508,0.0,1.33,2.68222,0.0,0.9938939999999999,0.6075919999999999,0.14677600000000002
137,537,1.4784,0.00586623,0.017777355631048132,0.372,0.000475,2.3,0.0,0.0,0.017777355631048132,0.020068063839079782,0.0724327,0.017777355631048132,0.0,1.33,2.68222,0.0,0.9930680000000001,0.608999,0.139402
138,538,1.4781,0.00617059,0.01631838839362176,0.37,0.00048,2.3,0.0,0.0,0.01631838839362176,0.018561027443978438,0.0723404,0.01631838839362176,0.0,1.33,2.68222,0.0,0.9922420000000001,0.610406,0.13202799999999998
139,539,1.4778,0.00647922,0.014959287027245447,0.368,0.000488,2.3,0.0,0.0,0.014959287027245447,0.017152236884656367,0.0722102,0.014959287027245447,0.0,1.33,2.68222,0.0,0.991416,0.6118129999999999,0.12465399999999999
140,540,1.4774,0.0067864,0.013626551341555418,0.365,0.000495,2.3,0.0,0.0,0.013626551341555418,0.015743446325334295,0.0720633,0.013626551341555418,0.0,1.33,2.68222,0.0,0.99059,0.61322,0.11728
141,541,1.4771,0.00709,0.012360802193304928,0.364,0.000498,2.3,0.0,0.0,0.012360802193304928,0.014399906186124058,0.0718369,0.012360802193304928,0.0,1.33,2.68222,0.0,0.988931,0.61468,0.10853299999999999
142,542,1.4767,0.007388,0.011173532496748042,0.363,0.000503,2.3,0.0,0.0,0.011173532496748042,0.013056366046913822,0.0716024,0.011173532496748042,0.0,1.33,2.68222,0.0,0.987272,0.61614,0.099786
143,543,1.4764,0.00767415,0.009984617847195983,0.361,0.000514,2.3,0.0,0.0,0.009984617847195983,0.011838287345538335,0.0713427,0.009984617847195983,0.0,1.33,2.68222,0.0,0.9856129999999999,0.6175999999999999,0.09103899999999998
144,544,1.476,0.00794833,0.008856109936094871,0.36,0.000527,2.3,0.0,0.0,0.008856109936094871,0.010620208644162849,0.0710671,0.008856109936094871,0.0,1.33,2.68222,0.0,0.983954,0.6190599999999999,0.082292
145,545,1.4757,0.00820829,0.007776709186007732,0.358,0.000536,2.3,0.0,0.0,0.007776709186007732,0.009500065485400581,0.0707065,0.007776709186007732,0.0,1.33,2.68222,0.0,0.9822949999999999,0.62052,0.073545
146,546,1.4753,0.00845364,0.006763866919485285,0.357,0.000544,2.3,0.0,0.0,0.006763866919485285,0.008379922326638313,0.0703069,0.006763866919485285,0.0,1.33,2.68222,0.0,0.980636,0.62198,0.064798
147,547,1.475,0.00868499,0.005787595664764275,0.355,0.000553,2.3,0.0,0.0,0.005787595664764275,0.007390172188000828,0.0698401,0.005787595664764275,0.0,1.33,2.68222,0.0,0.978977,0.62344,0.056051000000000004
148,548,1.4746,0.00890368,0.004875488969719688,0.354,0.000564,2.3,0.0,0.0,0.004875488969719688,0.006400422049363343,0.0693554,0.004875488969719688,0.0,1.33,2.68222,0.0,0.9773179999999999,0.6249,0.047304
149,549,1.4743,0.0091119,0.004021459035509666,0.353,0.000576,2.3,0.0,0.0,0.004021459035509666,0.005516685914915763,0.0687563,0.004021459035509666,0.0,1.33,2.68222,0.0,0.975659,0.62636,0.038556999999999994
150,550,1.4739,0.00930939,0.0032340924877093816,0.351,0.000588,2.3,0.0,0.0,0.0032340924877093816,0.004632949780468184,0.0681398,0.0032340924877093816,0.0,1.33,2.68222,0.0,0.974,0.62782,0.02981
151,551,1.4735,0.00950012,0.002520957811281905,0.35,0.0006,2.3,0.0,0.0,0.002520957811281905,0.003884428750654211,0.06744,0.002520957811281905,0.0,1.33,2.68222,0.0,0.971434,0.6293150000000001,0.019788
152,552,1.4732,0.00968213,0.0018917621996399473,0.349,0.000611,2.3,0.0,0.0,0.0018917621996399473,0.0031359077208402385,0.0667326,0.0018917621996399473,0.0,1.33,2.68222,0.0,0.9688680000000001,0.6308100000000001,0.009766
153,553,1.4728,0.00986391,0.001248354620865088,0.348,0.000622,2.3,0.0,0.0,0.001248354620865088,0.0025190767727088694,0.0659041,0.001248354620865088,0.0,1.33,2.68222,0.0,0.966302,0.6323049999999999,-0.0002559999999999993
154,554,1.4724,0.01004,0.0007313376661320178,0.347,0.000631,2.3,0.0,0.0,0.0007313376661320178,0.0019022458245775004,0.0650612,0.0007313376661320178,0.0,1.33,2.68222,0.0,0.9637359999999999,0.6338,-0.010278000000000002
155,555,1.472,0.0102144,0.00036000680444800485,0.346,0.000639,2.3,0.0,0.0,0.00036000680444800485,0.0014446828030246768,0.0642103,0.00036000680444800485,0.0,1.33,2.68222,0.0,0.96117,0.6352949999999999,-0.0203
156,556,1.4716,0.0103855,0.00018279817374101796,0.345,0.000646,2.3,0.0,0.0,0.00018279817374101796,0.0009871197814718532,0.0633575,0.00018279817374101796,0.0,1.33,2.68222,0.0,0.958604,0.63679,-0.030321999999999998
157,557,1.4713,0.0105557,6.487059245325034e-05,0.343,0.000652,2.3,0.0,0.0,6.487059245325034e-05,0.0006981602188229258,0.0624373,6.487059245325034e-05,0.0,1.33,2.68222,0.0,0.9560379999999999,0.638285,-0.040344
158,558,1.4709,0.0107242,0.0,0.342,0.000658,2.3,0.0,0.0,0.0,0.0003981602188229258,0.0615175,0.0,0.0,1.33,2.68222,0.0,0.953472,0.63978,-0.05036600000000001
159,559,1.4705,0.0108889,0.0,0.341,0.000665,2.3,0.0,0.0,0.0,0.00027389068791656653,0.0605785,0.0,0.0,1.33,2.68222,0.0,0.9509059999999999,0.6412749999999999,-0.06038800000000001
160,560,1.4701,0.011048,0.0,0.34,0.000672,2.3,0.0,0.0,0.0,0.00015595628233884125,0.0596515,0.0,0.0,1.33,2.68222,0.0,0.94834,0.64277,-0.07041
161,561,1.4697,0.0112169,0.0,0.338,0.000679,2.3,0.0,0.0,0.0,4.741530832964482e-05,0.0586113,0.0,0.0,1.33,2.68222,0.0,0.945049,0.644222,-0.08086800000000001
162,562,1.4693,0.0114015,0.0,0.337,0.000686,2.3,0.0,0.0,0.0,0.0,0.057591,0.0,0.0,1.33,2.68222,0.0,0.941758,0.6456740000000001,-0.091326
163,563,1.4689,0.0116055,0.0,0.335,0.000692,2.3,0.0,0.0,0.0,0.0,0.0565542,0.0,0.0,1.33,2.68222,0.0,0.9384669999999999,0.6471259999999999,-0.101784
164,564,1.4685,0.0118272,0.0,0.333,0.000699,2.3,0.0,0.0,0.0,0.0,0.0555431,0.0,0.0,1.33,2.68222,0.0,0.935176,0.648578,-0.11224200000000001
165,565,1.4681,0.0120748,0.0,0.331,0.000708,2.3,0.0,0.0,0.0,0.0,0.0543786,0.0,0.0,1.33,2.68222,0.0,0.931885,0.65003,-0.1227
166,566,1.4678,0.0123402,0.0,0.329,0.000718,2.3,0.0,0.0,0.0,0.0,0.0532432,0.0,0.0,1.33,2.68222,0.0,0.9285939999999999,0.651482,-0.133158
167,567,1.4674,0.012628,0.0,0.328,0.000726,2.3,0.0,0.0,0.0,0.0,0.052056,0.0,0.0,1.33,2.68222,0.0,0.925303,0.652934,-0.143616
168,568,1.467,0.012933,0.0,0.326,0.000734,2.3,0.0,0.0,0.0,0.0,0.0509,0.0,0.0,1.33,2.68222,0.0,0.9220119999999999,0.654386,-0.154074
169,569,1.4666,0.0132595,0.0,0.324,0.000746,2.3,0.0,0.0,0.0,0.0,0.0496714,0.0,0.0,1.33,2.68222,0.0,0.918721,0.655838,-0.164532
170,570,1.4662,0.0135979,0.0,0.322,0.000759,2.3,0.0,0.0,0.0,0.0,0.0484808,0.0,0.0,1.33,2.68222,0.0,0.91543,0.65729,-0.17499
171,571,1.4658,0.0139469,0.0,0.32,0.000773,2.3,0.0,0.0,0.0,0.0,0.0473085,0.0,0.0,1.33,2.68222,0.0,0.9116690000000001,0.658629,-0.185014
172,572,1.4654,0.0143014,0.0,0.318,0.000787,2.3,0.0,0.0,0.0,0.0,0.0461743,0.0,0.0,1.33,2.68222,0.0,0.907908,0.6599680000000001,-0.195038
173,573,1.465,0.0146577,0.0,0.316,0.000802,2.3,0.0,0.0,0.0,0.0,0.0450001,0.0,0.0,1.33,2.68222,0.0,0.904147,0.661307,-0.20506199999999997
174,574,1.4647,0.0150102,0.0,0.314,0.000819,2.3,0.0,0.0,0.0,0.0,0.0438705,0.0,0.0,1.33,2.68222,0.0,0.9003859999999999,0.6626460000000001,-0.215086
175,575,1.4643,0.0153567,0.0,0.312,0.000839,2.3,0.0,0.0,0.0,0.0,0.0427812,0.0,0.0,1.33,2.68222,0.0,0.896625,0.663985,-0.22510999999999998
176,576,1.4639,0.0156935,0.0,0.31,0.000858,2.3,0.0,0.0,0.0,0.0,0.0417338,0.0,0.0,1.33,2.68222,0.0,0.8928640000000001,0.665324,-0.23513399999999998
177,577,1.4635,0.0160234,0.0,0.308,0.000875,2.3,0.0,0.0,0.0,0.0,0.0406179,0.0,0.0,1.33,2.68222,0.0,0.889103,0.666663,-0.245158
178,578,1.4632,0.0163397,0.0,0.306,0.000896,2.3,0.0,0.0,0.0,0.0,0.0395431,0.0,0.0,1.33,2.68222,0.0,0.8853420000000001,0.668002,-0.25518199999999996
179,579,1.4628,0.0166478,0.0,0.304,0.000924,2.3,0.0,0.0,0.0,0.0,0.0384569,0.0,0.0,1.33,2.68222,0.0,0.881581,0.6693410000000001,-0.265206
180,580,1.4624,0.0169452,0.0,0.302,0.000952,2.3,0.0,0.0,0.0,0.0,0.037412,0.0,0.0,1.33,2.68222,0.0,0.87782,0.67068,-0.27523
181,581,1.462,0.0172407,0.0,0.3,0.000975,2.3,0.0,0.0,0.0,0.0,0.0362003,0.0,0.0,1.33,2.68222,0.0,0.87446,0.6718350000000001,-0.28317
182,582,1.4617,0.0175269,0.0,0.298,0.001,2.3,0.0,0.0,0.0,0.0,0.0350426,0.0,0.0,1.33,2.68222,0.0,0.8711000000000001,0.67299,-0.29111
183,583,1.4613,0.0178005,0.0,0.296,0.00104,2.3,0.0,0.0,0.0,0.0,0.0339189,0.0,0.0,1.33,2.68222,0.0,0.86774,0.674145,-0.29905
184,584,1.461,0.0180658,0.0,0.294,0.00108,2.3,0.0,0.0,0.0,0.0,0.0328458,0.0,0.0,1.33,2.68222,0.0,0.86438,0.6753,-0.30699
185,585,1.4606,0.0183248,0.0,0.292,0.00112,2.3,0.0,0.0,0.0,0.0,0.0317012,0.0,0.0,1.33,2.68222,0.0,0.86102,0.676455,-0.31493
186,586,1.4602,0.0185679,0.0,0.29,0.00116,2.3,0.0,0.0,0.0,0.0,0.0306065,0.0,0.0,1.33,2.68222,0.0,0.8576600000000001,0.67761,-0.32287
187,587,1.4599,0.0188,0.0,0.288,0.0012,2.3,0.0,0.0,0.0,0.0,0.0296161,0.0,0.0,1.33,2.68222,0.0,0.8543000000000001,0.6787650000000001,-0.33081
188,588,1.4596,0.0190186,0.0,0.286,0.00125,2.3,0.0,0.0,0.0,0.0,0.0286652,0.0,0.0,1.33,2.68222,0.0,0.8509399999999999,0.6799200000000001,-0.33875
189,589,1.4592,0.0192278,0.0,0.284,0.0013,2.3,0.0,0.0,0.0,0.0,0.0277151,0.0,0.0,1.33,2.68222,0.0,0.84758,0.681075,-0.34669000000000005
190,590,1.4589,0.0194191,0.0,0.282,0.00136,2.3,0.0,0.0,0.0,0.0,0.0268029,0.0,0.0,1.33,2.68222,0.0,0.84422,0.68223,-0.35463
191,591,1.4586,0.0195991,0.0,0.28,0.00141,2.3,0.0,0.0,0.0,0.0,0.0259512,0.0,0.0,1.33,2.68222,0.0,0.841152,0.6832349999999999,-0.36083600000000005
192,592,1.4583,0.0197663,0.0,0.278,0.00146,2.3,0.0,0.0,0.0,0.0,0.0251335,0.0,0.0,1.33,2.68222,0.0,0.838084,0.6842400000000001,-0.36704200000000003
193,593,1.4579,0.0199222,0.0,0.277,0.00151,2.3,0.0,0.0,0.0,0.0,0.0242929,0.0,0.0,1.33,2.68222,0.0,0.835016,0.685245,-0.373248
194,594,1.4576,0.0200656,0.0,0.275,0.00157,2.3,0.0,0.0,0.0,0.0,0.0234865,0.0,0.0,1.33,2.68222,0.0,0.831948,0.68625,-0.379454
195,595,1.4573,0.0201988,0.0,0.273,0.00164,2.3,0.0,0.0,0.0,0.0,0.0226866,0.0,0.0,1.33,2.68222,0.0,0.8288800000000001,0.687255,-0.38566
196,596,1.457,0.0203266,0.0,0.271,0.0017,2.3,0.0,0.0,0.0,0.0,0.0219176,0.0,0.0,1.33,2.68222,0.0,0.825812,0.6882600000000001,-0.39186600000000005
197,597,1.4568,0.0204577,0.0,0.269,0.00176,2.3,0.0,0.0,0.0,0.0,0.0210849,0.0,0.0,1.33,2.68222,0.0,0.8227440000000001,0.689265,-0.398072
198,598,1.4565,0.0205849,0.0,0.267,0.00186,2.3,0.0,0.0,0.0,0.0,0.0202843,0.0,0.0,1.33,2.68222,0.0,0.8196760000000001,0.6902699999999999,-0.404278
199,599,1.4562,0.0207154,0.0,0.265,0.00204,2.3,0.0,0.0,0.0,0.0,0.0194972,0.0,0.0,1.33,2.68222,0.0,0.816608,0.6912750000000001,-0.41048399999999996
200,600,1.4559,0.020854,0.0,0.264,0.00222,2.3,0.0,0.0,0.0,0.0,0.0187401,0.0,0.0,1.33,2.68222,0.0,0.81354,0.69228,-0.41669
201,601,1.4556,0.0210068,0.0,0.262,0.00232,2.3,0.0,0.0,0.0,0.0,0.017977,0.0,0.0,1.33,2.68222,0.0,0.811026,0.693181,-0.420817
202,602,1.4554,0.0211716,0.0,0.26,0.00237,2.3,0.0,0.0,0.0,0.0,0.0172421,0.0,0.0,1.33,2.68222,0.0,0.8085120000000001,0.694082,-0.42494400000000004
203,603,1.4551,0.0213477,0.0,0.258,0.0024,2.3,0.0,0.0,0.0,0.0,0.0166044,0.0,0.0,1.33,2.68222,0.0,0.805998,0.6949829999999999,-0.429071
204,604,1.4548,0.0215458,0.0,0.257,0.00245,2.3,0.0,0.0,0.0,0.0,0.015987,0.0,0.0,1.33,2.68222,0.0,0.8034840000000001,0.695884,-0.433198
205,605,1.4546,0.0217636,0.0,0.255,0.00252,2.3,0.0,0.0,0.0,0.0,0.0154096,0.0,0.0,1.33,2.68222,0.0,0.80097,0.696785,-0.43732499999999996
206,606,1.4543,0.0220033,0.0,0.253,0.00259,2.3,0.0,0.0,0.0,0.0,0.0148447,0.0,0.0,1.33,2.68222,0.0,0.798456,0.697686,-0.44145199999999996
207,607,1.4541,0.022268,0.0,0.252,0.00263,2.3,0.0,0.0,0.0,0.0,0.0143173,0.0,0.0,1.33,2.68222,0.0,0.7959419999999999,0.698587,-0.44557899999999995
208,608,1.4538,0.0225525,0.0,0.25,0.00265,2.3,0.0,0.0,0.0,0.0,0.0138003,0.0,0.0,1.33,2.68222,0.0,0.793428,0.6994879999999999,-0.449706
209,609,1.4536,0.0228594,0.0,0.248,0.00267,2.3,0.0,0.0,0.0,0.0,0.0132952,0.0,0.0,1.33,2.68222,0.0,0.7909139999999999,0.7003889999999999,-0.453833
210,610,1.4533,0.0231769,0.0,0.246,0.00269,2.3,0.0,0.0,0.0,0.0,0.0128011,0.0,0.0,1.33,2.68222,0.0,0.7884,0.70129,-0.45796
211,611,1.4531,0.0235022,0.0,0.245,0.0027,2.3,0.0,0.0,0.0,0.0,0.0123363,0.0,0.0,1.33,2.68222,0.0,0.786211,0.702139,-0.46054799999999996
212,612,1.4528,0.0238419,0.0,0.243,0.00272,2.3,0.0,0.0,0.0,0.0,0.0118837,0.0,0.0,1.33,2.68222,0.0,0.7840220000000001,0.702988,-0.46313600000000005
213,613,1.4526,0.0241985,0.0,0.241,0.00273,2.3,0.0,0.0,0.0,0.0,0.0113936,0.0,0.0,1.33,2.68222,0.0,0.7818329999999999,0.7038369999999999,-0.46572399999999997
214,614,1.4524,0.024561,0.0,0.24,0.00274,2.3,0.0,0.0,0.0,0.0,0.0109184,0.0,0.0,1.33,2.68222,0.0,0.779644,0.7046859999999999,-0.46831199999999995
215,615,1.4521,0.024917,0.0,0.238,0.00275,2.3,0.0,0.0,0.0,0.0,0.0104635,0.0,0.0,1.33,2.68222,0.0,0.777455,0.705535,-0.4709
216,616,1.4519,0.0252691,0.0,0.237,0.00276,2.3,0.0,0.0,0.0,0.0,0.0100219,0.0,0.0,1.33,2.68222,0.0,0.775266,0.7063839999999999,-0.473488
217,617,1.4517,0.0256167,0.0,0.235,0.00278,2.3,0.0,0.0,0.0,0.0,0.00958084,0.0,0.0,1.33,2.68222,0.0,0.773077,0.707233,-0.476076
218,618,1.4515,0.0259503,0.0,0.233,0.00279,2.3,0.0,0.0,0.0,0.0,0.00915534,0.0,0.0,1.33,2.68222,0.0,0.770888,0.708082,-0.478664
219,619,1.4513,0.0262545,0.0,0.232,0.0028,2.3,0.0,0.0,0.0,0.0,0.00877663,0.0,0.0,1.33,2.68222,0.0,0.768699,0.708931,-0.481252
220,620,1.4511,0.0265303,0.0,0.23,0.00281,2.3,0.0,0.0,0.0,0.0,0.00841103,0.0,0.0,1.33,2.68222,0.0,0.76651,0.70978,-0.48384
221,621,1.4508,0.0267861,0.0,0.229,0.00282,2.3,0.0,0.0,0.0,0.0,0.00805235,0.0,0.0,1.33,2.68222,0.0,0.764341,0.710618,-0.485818
222,622,1.4506,0.0270098,0.0,0.227,0.00284,2.3,0.0,0.0,0.0,0.0,0.00770727,0.0,0.0,1.33,2.68222,0.0,0.7621720000000001,0.711456,-0.487796
223,623,1.4504,0.0272066,0.0,0.226,0.00285,2.3,0.0,0.0,0.0,0.0,0.00737548,0.0,0.0,1.33,2.68222,0.0,0.760003,0.712294,-0.48977399999999993
224,624,1.4503,0.0273792,0.0,0.224,0.00287,2.3,0.0,0.0,0.0,0.0,0.00705665,0.0,0.0,1.33,2.68222,0.0,0.757834,0.713132,-0.49175199999999997
225,625,1.4501,0.0275228,0.0,0.223,0.00288,2.3,0.0,0.0,0.0,0.0,0.00675045,0.0,0.0,1.33,2.68222,0.0,0.755665,0.71397,-0.49373
226,626,1.4499,0.0276449,0.0,0.222,0.00289,2.3,0.0,0.0,0.0,0.0,0.00645657,0.0,0.0,1.33,2.68222,0.0,0.753496,0.714808,-0.4957079999999999
227,627,1.4497,0.0277392,0.0,0.22,0.00291,2.3,0.0,0.0,0.0,0.0,0.00617467,0.0,0.0,1.33,2.68222,0.0,0.7513270000000001,0.715646,-0.49768599999999996
228,628,1.4496,0.0278211,0.0,0.219,0.00292,2.3,0.0,0.0,0.0,0.0,0.00590444,0.0,0.0,1.33,2.68222,0.0,0.749158,0.716484,-0.49966399999999994
229,629,1.4494,0.0278951,0.0,0.217,0.00294,2.3,0.0,0.0,0.0,0.0,0.00564554,0.0,0.0,1.33,2.68222,0.0,0.7469890000000001,0.717322,-0.501642
230,630,1.4492,0.0279776,0.0,0.216,0.00296,2.3,0.0,0.0,0.0,0.0,0.00539765,0.0,0.0,1.33,2.68222,0.0,0.74482,0.71816,-0.50362
231,631,1.4491,0.0280723,0.0,0.214,0.00297,2.3,0.0,0.0,0.0,0.0,0.00516045,0.0,0.0,1.33,2.68222,0.0,0.742585,0.719002,-0.505653
232,632,1.449,0.0281944,0.0,0.213,0.00299,2.3,0.0,0.0,0.0,0.0,0.00493362,0.0,0.0,1.33,2.68222,0.0,0.7403500000000001,0.719844,-0.507686
233,633,1.4488,0.0283603,0.0,0.212,0.003,2.3,0.0,0.0,0.0,0.0,0.00471682,0.0,0.0,1.33,2.68222,0.0,0.738115,0.7206859999999999,-0.5097189999999999
234,634,1.4487,0.0285729,0.0,0.21,0.00301,2.3,0.0,0.0,0.0,0.0,0.00450973,0.0,0.0,1.33,2.68222,0.0,0.73588,0.721528,-0.511752
235,635,1.4486,0.028846,0.0,0.209,0.00302,2.3,0.0,0.0,0.0,0.0,0.00431204,0.0,0.0,1.33,2.68222,0.0,0.733645,0.72237,-0.5137849999999999
236,636,1.4485,0.0291814,0.0,0.207,0.00304,2.3,0.0,0.0,0.0,0.0,0.00412341,0.0,0.0,1.33,2.68222,0.0,0.73141,0.723212,-0.515818
237,637,1.4483,0.0295993,0.0,0.206,0.00306,2.3,0.0,0.0,0.0,0.0,0.00394352,0.0,0.0,1.33,2.68222,0.0,0.729175,0.724054,-0.5178510000000001
238,638,1.4482,0.0300771,0.0,0.205,0.00308,2.3,0.0,0.0,0.0,0.0,0.00377204,0.0,0.0,1.33,2.68222,0.0,0.7269399999999999,0.724896,-0.519884
239,639,1.4481,0.0306343,0.0,0.203,0.00309,2.3,0.0,0.0,0.0,0.0,0.00360865,0.0,0.0,1.33,2.68222,0.0,0.7247049999999999,0.725738,-0.5219170000000001
240,640,1.4481,0.0312475,0.0,0.202,0.00311,2.3,0.0,0.0,0.0,0.0,0.00345303,0.0,0.0,1.33,2.68222,0.0,0.72247,0.72658,-0.52395
241,641,1.448,0.0319268,0.0,0.201,0.00313,2.3,0.0,1e-06,0.0,0.0,0.00330485,0.0,-4.5368895016696e-06,1.33,2.68222,0.0,0.720278,0.727429,-0.5256090000000001
242,642,1.4479,0.0326585,0.0,0.199,0.00314,2.3,0.0,6e-06,0.0,0.0,0.00316378,0.0,1.0487759724467634e-06,1.33,2.68222,0.0,0.718086,0.728278,-0.5272680000000001
243,643,1.4478,0.0334412,0.0,0.198,0.00316,2.3,0.0,1.8e-05,0.0,0.0,0.00302951,0.0,1.7444305336379618e-05,1.33,2.68222,0.0,0.715894,0.729127,-0.528927
244,644,1.4477,0.0342546,0.0,0.197,0.00318,2.3,0.0,5.9e-05,0.0,0.0,0.0029017,0.0,4.533700750415948e-05,1.33,2.68222,0.0,0.7137020000000001,0.729976,-0.530586
245,645,1.4476,0.0351007,0.0,0.196,0.0032,2.3,0.0,0.000122,0.0,0.0,0.00278004,0.0,8.541419138981688e-05,1.33,2.68222,0.0,0.71151,0.7308250000000001,-0.5322450000000001
246,646,1.4476,0.0359489,0.0,0.194,0.00322,2.3,0.0,0.000209,0.0,0.0,0.00266419,0.0,0.00013836316590738239,1.33,2.68222,0.0,0.7093179999999999,0.7316739999999999,-0.533904
247,647,1.4475,0.0367793,0.0,0.193,0.00324,2.3,0.0,0.000318,0.0,0.0,0.00255383,0.0,0.00020487123997088648,1.33,2.68222,0.0,0.7071259999999999,0.7325229999999999,-0.535563
248,648,1.4474,0.037588,0.0,0.192,0.00326,2.3,0.0,0.000451,0.0,0.0,0.00244865,0.0,0.00028562572249435966,1.33,2.68222,0.0,0.704934,0.733372,-0.537222
249,649,1.4474,0.0383232,0.0,0.19,0.00329,2.3,0.0,0.000607,0.0,0.0,0.0023483,0.0,0.0003813139223918325,1.33,2.68222,0.0,0.702742,0.734221,-0.538881
250,650,1.4473,0.0390136,0.0,0.189,0.00332,2.3,0.0,0.000785,0.0,0.0,0.00225247,0.0,0.0004926231485773355,1.33,2.68222,0.0,0.70055,0.73507,-0.54054
251,651,1.4473,0.0396312,0.0,0.188,0.00334,2.3,4.2e-05,0.000986,0.0,0.0,0.00216084,0.0,0.0006202407099648992,1.33,2.68222,0.0,0.698411,0.735912,-0.541934
252,652,1.4472,0.0402217,0.0,0.187,0.00336,2.3,8.5e-05,0.001211,0.0,0.0,0.00207308,0.0,0.0007648539154685542,1.33,2.68222,0.0,0.696272,0.736754,-0.543328
253,653,1.4472,0.0408042,0.0,0.185,0.00339,2.3,8.9e-05,0.001458,0.0,0.0,0.00198886,0.0,0.0009271500740023309,1.33,2.68222,0.0,0.6941329999999999,0.7375959999999999,-0.5447219999999999
254,654,1.4471,0.0414183,0.0,0.184,0.00342,2.3,8.2e-05,0.001729,0.0,0.0,0.00190786,0.0,0.0011078164779511266,1.33,2.68222,0.0,0.691994,0.7384379999999999,-0.546116
255,655,1.4471,0.0421067,0.0,0.183,0.00346,2.3,8e-05,0.002022,0.0,0.0,0.00182975,0.0,0.0013075403535833046,1.33,2.68222,0.0,0.689855,0.7392799999999999,-0.5475099999999999
256,656,1.447,0.04288,0.0,0.182,0.00351,2.3,8.1e-05,0.002339,0.0,0.0,0.00175422,0.0,0.0015270089866721089,1.33,2.68222,0.0,0.687716,0.740122,-0.5489040000000001
257,657,1.447,0.0438083,0.0,0.18,0.00357,2.3,9.9e-05,0.002652,0.0,0.0,0.00168093,0.0,0.001766909967126838,1.33,2.68222,0.0,0.685577,0.740964,-0.550298
258,658,1.4469,0.0448612,0.0,0.179,0.00364,2.3,0.000124,0.002963,0.0,0.0,0.00160956,0.0,0.0020279306732838833,1.33,2.68222,0.0,0.683438,0.741806,-0.551692
259,659,1.4469,0.0461069,0.0,0.178,0.00371,2.3,0.000153,0.003307,0.0,0.0,0.00153979,0.0,0.0023107573330519485,1.33,2.68222,0.0,0.681299,0.742648,-0.553086
260,660,1.4468,0.0474949,0.0,0.177,0.00379,2.3,0.00018,0.003762,0.0,0.0,0.00147128,0.0,0.00261607696112649,1.33,2.68222,0.0,0.67916,0.74349,-0.55448
261,661,1.4468,0.0491126,0.0,0.176,0.00387,2.3,0.000214,0.004252,0.0,0.0,0.00140373,0.0,0.002944580869777654,1.33,2.68222,0.0,0.676841,0.744334,-0.556014
262,662,1.4467,0.0508487,0.0,0.174,0.00393,2.3,0.00026,0.004654,0.0,0.0,0.0013368,0.0,0.0032969574357014897,1.33,2.68222,0.0,0.6745220000000001,0.745178,-0.5575479999999999
263,663,1.4467,0.0527301,0.0,0.173,0.00398,2.3,0.000322,0.005237,0.0,0.0,0.00127016,0.0,0.0036738789957229717,1.33,2.68222,0.0,0.672203,0.746022,-0.559082
264,664,1.4467,0.0546996,0.0,0.172,0.00402,2.3,0.000409,0.005953,0.0,0.0,0.0012035,0.0,0.004076028842176707,1.33,2.68222,0.0,0.6698839999999999,0.746866,-0.560616
265,665,1.4466,0.0567611,0.0,0.17,0.00405,2.3,0.000508,0.006644,0.0,0.0,0.00113648,0.0,0.004504150129306918,1.33,2.68222,0.0,0.667565,0.74771,-0.5621499999999999
266,666,1.4466,0.0588679,0.0,0.169,0.00407,2.3,0.000615,0.007548,0.0,0.0,0.00106879,0.0,0.004958945124893386,1.33,2.68222,0.0,0.665246,0.7485539999999999,-0.563684
267,667,1.4465,0.0608295,0.0,0.168,0.00409,2.3,0.000727,0.008352,0.0,0.0,0.0010001,0.0,0.00544089268894851,1.33,2.68222,0.0,0.662927,0.7493979999999999,-0.565218
268,668,1.4465,0.06275,0.0,0.167,0.0041,2.3,0.000847,0.009271,0.0,0.0,0.000930077,0.0,0.005950624271832823,1.33,2.68222,0.0,0.660608,0.7502420000000001,-0.566752
